tower_id,device,dist_m,measured,simulated,residual,lat,lon
26358784,pc1,21.327675647620875,-68.681875,-71.98638916015625,3.304514160156245,52.505745,13.341531666666668
26358784,pc1,21.611299065303427,-67.005625,-72.03255462646484,5.026929626464849,52.50576333333333,13.341408333333334
26358784,pc1,22.152979628340255,-69.809375,-72.12088012695312,2.311505126953122,52.505381666666665,13.341295
26358784,pc1,22.152979628340255,-70.33,-72.12088012695312,1.7908801269531267,52.505381666666665,13.341295
26358784,pc1,24.017199659974025,-64.926875,-72.42787170410156,7.500996704101567,52.50578166666666,13.341468333333331
26358784,pc1,26.23924184314709,-68.158125,-72.79667663574219,4.638551635742189,52.50578,13.34158
26358784,pc1,26.23924184314709,-68.683125,-72.79667663574219,4.1135516357421835,52.50578,13.34158
26358784,pc1,26.23924184314709,-68.7825,-72.79667663574219,4.014176635742189,52.50578,13.34158
26358784,pc1,31.768218458144034,-68.28375,-73.71067810058594,5.42692810058594,52.50584,13.341555
26358784,pc1,33.06591511410338,-66.109375,-73.92182159423828,7.812446594238281,52.505825,13.341655
26358784,pc1,33.32974928927275,-68.2875,-73.96463012695312,5.677130126953131,52.50584833333333,13.341585
26358784,pc1,34.794613664805325,-70.3975,-74.20040130615234,3.80290130615235,52.505855,13.341615
26358784,pc1,35.07460011491084,-70.35875,-74.24516296386719,3.886412963867187,52.505855,13.341625
26358784,pc1,42.55141934617057,-68.015,-75.40013122558594,7.385131225585937,52.50588333333334,13.341765
26358784,pc1,45.04692957661749,-68.380625,-75.76677703857422,7.386152038574224,52.50590833333333,13.34177
26358784,pc1,45.12053796059319,-66.880625,-75.77721405029297,8.896589050292974,52.50584833333333,13.34189
26358784,pc1,45.73689674611138,-70.350625,-75.86609649658203,5.5154714965820375,52.50584666666666,13.341905
26358784,pc1,45.73689674611138,-70.131875,-75.86609649658203,5.7342214965820375,52.50584666666666,13.341905
26358784,pc1,45.73689674611138,-69.969375,-75.86609649658203,5.896721496582032,52.50584666666666,13.341905
26358784,pc1,47.69077109428519,-72.61625,-76.14408111572266,3.5278311157226625,52.50588,13.341891666666667
26358784,pc1,47.93848554077777,-70.513125,-76.17892456054688,5.665799560546873,52.50590833333333,13.341843333333332
26358784,pc1,48.73615874811647,-67.74375,-76.29002380371094,8.546273803710932,52.50586333333333,13.34194
26358784,pc1,53.62650734598024,-70.238125,-76.95000457763672,6.711879577636722,52.505885,13.342005
26358784,pc1,55.1711365499083,-71.750625,-77.1505126953125,5.399887695312501,52.50589333333333,13.342023333333334
26358784,pc1,55.256548962938,-71.630625,-77.16149139404297,5.530866394042974,52.50589333333333,13.342025
26358784,pc1,66.39368796275082,-72.329375,-78.49812316894531,6.168748168945314,52.506005,13.342076666666667
26358784,pc1,73.3816198512497,-75.68,-79.24659729003906,3.5665972900390557,52.50597333333333,13.342263333333332
26358784,pc1,77.87403337620378,-77.739375,-79.6951675415039,1.9557925415039108,52.505968333333335,13.342351666666667
26358784,pc1,89.14690027655647,-70.805625,-80.72235107421875,9.916726074218744,52.50479333333333,13.341073333333334
26358784,pc1,101.44143584392897,-86.05477528089888,-81.70214080810547,-4.352634472793412,52.50603666666667,13.342693333333331
26358784,pc1,103.09262199765631,-88.006875,-81.82440948486328,-6.1824655151367125,52.50603666666667,13.342721666666666
26358784,pc1,103.4976964839713,-90.17771084337348,-81.85407257080078,-8.323638272572694,52.506031666666665,13.342733333333332
26358784,pc4,7.156451916250587,-64.52625,-70.11762237548828,5.591372375488277,52.50561,13.341325
26358784,pc4,7.156451916250587,-64.46875,-70.11762237548828,5.648872375488281,52.50561,13.341325
26358784,pc4,7.425160281017125,-66.8625,-70.1397476196289,3.277247619628909,52.505635,13.34139
26358784,pc4,7.425160281017125,-66.843125,-70.1397476196289,3.2966226196289057,52.505635,13.34139
26358784,pc4,11.354563245358666,-67.544375,-70.53902435302734,2.9946493530273415,52.50559666666667,13.341245
26358784,pc4,13.775926191676632,-72.02,-70.84548950195312,-1.174510498046871,52.50557666666667,13.341203333333333
26358784,pc4,13.87064417834923,-72.024375,-70.85824584960938,-1.1661291503906313,52.50557333333333,13.341201666666668
26358784,pc4,14.284757237948186,-69.200625,-70.91471099853516,1.714085998535154,52.50548166666667,13.341251666666668
26358784,pc4,15.660226035176548,-68.26625,-71.10868835449219,2.842438354492188,52.50545833333334,13.341263333333334
26358784,pc4,15.660226035176548,-68.228125,-71.10868835449219,2.880563354492182,52.50545833333334,13.341263333333334
26358784,pc4,19.20447275583631,-69.925,-71.64636993408203,1.721369934082034,52.505741666666665,13.341401666666666
26358784,pc4,21.755317101727382,-72.108125,-72.05597686767578,-0.05214813232421989,52.50537333333333,13.341405
26358784,pc4,24.765513211199885,-70.870625,-72.55183410644531,1.6812091064453085,52.50534833333333,13.341356666666666
26358784,pc4,25.43002834200535,-68.381875,-72.66220092773438,4.280325927734381,52.505786666666665,13.341521666666669
26358784,pc4,25.470763648531783,-71.621875,-72.66890716552734,1.047032165527341,52.50536666666667,13.34123
26358784,pc4,25.58222732330882,-72.189375,-72.68743133544922,0.49805633544922046,52.505365,13.341231666666667
26358784,pc4,25.58222732330882,-72.165625,-72.68743133544922,0.5218063354492131,52.505365,13.341231666666667
26358784,pc4,25.606492160278464,-68.385,-72.6915283203125,4.306528320312495,52.505788333333335,13.341521666666669
26358784,pc4,25.798716114753727,-71.543125,-72.7234115600586,1.1802865600585903,52.505363333333335,13.34123
26358784,pc4,31.761811031247163,-68.5575,-73.70954132080078,5.152041320800777,52.50581,13.341658333333331
